date,district,disease,cases,hospitalizations,tests_conducted,positive_rate,temperature,humidity,rainfall_mm,population,population_density
2025-12-26,Jalandhar,Dengue,30,5,76,39.47,29.4,68.4,3.3,2181000,2389.5
2025-12-27,Jalandhar,Dengue,33,6,74,44.59,30.2,70.5,4.1,2181000,1805.1
2025-12-28,Jalandhar,Dengue,47,6,103,45.63,31.2,62.6,0.0,2181000,1852.8
2025-12-29,Jalandhar,Dengue,33,4,134,24.63,32.6,68.8,4.9,2181000,1558.7
2025-12-30,Jalandhar,Dengue,36,7,124,29.03,32.2,68.4,0.0,2181000,1358.1
2025-12-31,Jalandhar,Dengue,35,5,119,29.41,33.8,68.5,3.1,2181000,804.4
2026-01-01,Jalandhar,Dengue,37,6,89,41.57,35.0,56.0,3.6,2181000,1225.4
2026-01-02,Jalandhar,Dengue,35,3,163,21.47,33.0,57.2,0.6,2181000,1186.7
2026-01-03,Jalandhar,Dengue,37,6,75,49.33,32.0,70.8,0.0,2181000,1924.1
2026-01-04,Jalandhar,Dengue,30,3,115,26.09,32.9,67.4,0.6,2181000,1965.6
2026-01-05,Jalandhar,Dengue,33,4,73,45.21,34.5,62.6,0.0,2181000,1310.3
2026-01-06,Jalandhar,Dengue,32,4,73,43.84,32.8,79.7,0.0,2181000,846.5
2026-01-07,Jalandhar,Dengue,30,5,101,29.7,34.1,64.7,0.0,2181000,1298.0
2026-01-08,Jalandhar,Dengue,24,4,49,48.98,33.2,83.1,1.7,2181000,1195.1
2026-01-09,Jalandhar,Dengue,25,3,107,23.36,35.9,71.4,5.4,2181000,894.8
2026-01-10,Jalandhar,Dengue,35,3,132,26.52,35.0,68.3,2.4,2181000,1062.9
2026-01-11,Jalandhar,Dengue,36,5,141,25.53,34.0,68.3,0.0,2181000,1191.6
2026-01-12,Jalandhar,Dengue,35,3,98,35.71,33.2,75.9,0.0,2181000,1566.2
2026-01-13,Jalandhar,Dengue,49,12,202,24.26,35.2,75.9,5.6,2181000,881.0
2026-01-14,Jalandhar,Dengue,60,8,228,26.32,35.7,74.2,6.7,2181000,1595.8
2026-01-15,Jalandhar,Dengue,81,14,234,34.62,32.9,62.5,0.0,2181000,1897.0
2026-01-16,Jalandhar,Dengue,85,20,352,24.15,37.0,74.4,0.0,2181000,1435.9
2026-01-17,Jalandhar,Dengue,74,13,150,49.33,34.8,63.5,2.4,2181000,955.9
2026-01-18,Jalandhar,Dengue,70,17,155,45.16,35.2,59.4,1.7,2181000,1530.9
2026-01-19,Jalandhar,Dengue,93,22,242,38.43,32.8,69.1,4.5,2181000,1093.5
2026-01-20,Jalandhar,Dengue,105,18,336,31.25,35.2,84.7,0.0,2181000,855.2
2026-01-21,Jalandhar,Dengue,122,13,436,27.98,33.5,75.6,4.6,2181000,1097.8
2026-01-22,Jalandhar,Dengue,112,25,523,21.41,33.6,66.7,0.1,2181000,1800.9
2026-01-23,Jalandhar,Dengue,140,23,437,32.04,36.1,75.3,0.0,2181000,1053.2
2026-01-24,Jalandhar,Dengue,156,26,758,20.58,34.0,74.3,1.5,2181000,1908.3
2026-01-25,Jalandhar,Dengue,146,20,306,47.71,35.8,72.1,3.9,2181000,1125.7
2026-01-26,Jalandhar,Dengue,176,38,447,39.37,36.0,71.3,3.5,2181000,851.8
2026-01-27,Jalandhar,Dengue,210,35,821,25.58,37.6,81.0,2.5,2181000,1498.4
2026-01-28,Jalandhar,Dengue,181,18,692,26.16,35.7,69.5,1.4,2181000,1365.9
2026-01-29,Jalandhar,Dengue,176,34,540,32.59,33.5,82.4,0.0,2181000,746.8
2026-01-30,Jalandhar,Dengue,196,40,915,21.42,34.7,79.9,6.9,2181000,918.0
2026-01-31,Jalandhar,Dengue,223,48,1048,21.28,36.0,80.4,0.0,2181000,1702.8
2026-02-01,Jalandhar,Dengue,195,26,613,31.81,32.2,84.2,2.0,2181000,974.3
2026-02-02,Jalandhar,Dengue,197,20,495,39.8,35.3,72.8,0.0,2181000,824.9
2026-02-03,Jalandhar,Dengue,199,21,930,21.4,36.0,84.0,4.4,2181000,1678.4
2026-02-04,Jalandhar,Dengue,170,40,638,26.65,39.1,80.6,0.2,2181000,932.8
2026-02-05,Jalandhar,Dengue,160,32,508,31.5,37.5,77.5,0.0,2181000,1558.0
2026-02-06,Jalandhar,Dengue,160,30,325,49.23,34.3,82.9,0.0,2181000,1163.2
2026-02-07,Jalandhar,Dengue,129,24,616,20.94,36.3,78.5,6.6,2181000,1301.0
2026-02-08,Jalandhar,Dengue,131,20,335,39.1,36.4,75.8,2.3,2181000,1003.4
2026-02-09,Jalandhar,Dengue,115,26,478,24.06,34.7,87.8,3.0,2181000,830.6
2026-02-10,Jalandhar,Dengue,122,16,414,29.47,35.4,77.0,0.0,2181000,785.9
2026-02-11,Jalandhar,Dengue,91,21,298,30.54,35.5,76.5,5.5,2181000,1360.5
2026-02-12,Jalandhar,Dengue,111,13,503,22.07,35.2,85.2,5.9,2181000,1772.2
2026-02-13,Jalandhar,Dengue,94,13,275,34.18,34.9,78.7,0.2,2181000,891.9
2026-02-14,Jalandhar,Dengue,61,12,149,40.94,36.9,79.2,6.3,2181000,1297.2
2026-02-15,Jalandhar,Dengue,55,7,227,24.23,30.5,77.2,6.6,2181000,763.4
2026-02-16,Jalandhar,Dengue,47,11,177,26.55,38.9,84.6,5.6,2181000,910.9
2026-02-17,Jalandhar,Dengue,56,9,212,26.42,33.5,78.4,3.0,2181000,1207.2
2026-02-18,Jalandhar,Dengue,25,3,92,27.17,34.0,68.5,1.5,2181000,1648.0
2026-02-19,Jalandhar,Dengue,27,6,55,49.09,34.8,80.5,3.1,2181000,950.3
2026-02-20,Jalandhar,Dengue,40,5,179,22.35,32.2,80.0,2.0,2181000,989.2
2026-02-21,Jalandhar,Dengue,37,4,160,23.12,35.2,83.2,5.6,2181000,1014.3
2026-02-22,Jalandhar,Dengue,32,5,155,20.65,34.7,75.4,4.2,2181000,1813.1
2026-02-23,Jalandhar,Dengue,38,7,168,22.62,32.0,81.8,8.1,2181000,814.5
2026-02-24,Jalandhar,Dengue,45,5,164,27.44,34.1,76.5,3.6,2181000,1285.7
2026-02-25,Jalandhar,Dengue,34,3,155,21.94,37.0,77.4,2.6,2181000,748.6
2026-02-26,Jalandhar,Dengue,37,8,159,23.27,32.4,86.7,4.3,2181000,1334.7
2026-02-27,Jalandhar,Dengue,30,7,125,24.0,31.7,79.2,6.7,2181000,1196.1
2026-02-28,Jalandhar,Dengue,40,4,175,22.86,33.1,68.6,4.3,2181000,923.5
2026-03-01,Jalandhar,Dengue,31,7,70,44.29,37.4,94.5,4.7,2181000,1580.7
2026-03-02,Jalandhar,Dengue,45,8,146,30.82,33.7,82.5,5.4,2181000,1493.9
2026-03-03,Jalandhar,Dengue,38,3,168,22.62,35.8,85.8,0.2,2181000,1159.8
2026-03-04,Jalandhar,Dengue,31,6,147,21.09,32.8,78.4,3.6,2181000,786.6
2026-03-05,Jalandhar,Dengue,37,5,99,37.37,31.0,80.7,2.3,2181000,1128.3
2026-03-06,Jalandhar,Dengue,33,6,152,21.71,32.2,77.7,7.4,2181000,1771.8
2026-03-07,Jalandhar,Dengue,31,6,131,23.66,34.4,74.0,10.4,2181000,759.1
2026-03-08,Jalandhar,Dengue,34,4,89,38.2,31.2,77.7,1.4,2181000,1304.1
2026-03-09,Jalandhar,Dengue,40,4,114,35.09,36.0,88.0,7.3,2181000,2010.2
2026-03-10,Jalandhar,Dengue,28,6,105,26.67,34.6,83.3,2.6,2181000,851.1
2026-03-11,Jalandhar,Dengue,39,7,142,27.46,31.9,76.6,6.5,2181000,1069.2
2026-03-12,Jalandhar,Dengue,32,4,116,27.59,31.6,84.6,7.1,2181000,929.7
2026-03-13,Jalandhar,Dengue,37,6,109,33.94,35.7,78.7,6.4,2181000,1019.5
2026-03-14,Jalandhar,Dengue,33,6,106,31.13,32.9,75.2,5.8,2181000,2544.0
2026-03-15,Jalandhar,Dengue,36,6,118,30.51,31.4,80.6,6.1,2181000,786.2
2026-03-16,Jalandhar,Dengue,36,4,74,48.65,31.1,75.7,3.2,2181000,1650.4
2026-03-17,Jalandhar,Dengue,37,5,183,20.22,31.5,83.7,1.9,2181000,1629.3
2026-03-18,Jalandhar,Dengue,28,4,114,24.56,29.9,75.2,4.6,2181000,839.3
2026-03-19,Jalandhar,Dengue,34,6,137,24.82,31.8,80.0,3.0,2181000,1765.9
2026-03-20,Jalandhar,Dengue,34,5,151,22.52,31.5,84.3,7.1,2181000,2657.0
2026-03-21,Jalandhar,Dengue,32,4,129,24.81,34.0,82.9,5.6,2181000,1108.8
2026-03-22,Jalandhar,Dengue,33,6,127,25.98,31.9,77.3,8.3,2181000,1153.2
2026-03-23,Jalandhar,Dengue,32,4,105,30.48,30.9,77.6,3.6,2181000,1267.3
2026-03-24,Jalandhar,Dengue,33,7,75,44.0,32.4,76.7,2.4,2181000,813.6
2026-03-25,Jalandhar,Dengue,31,6,68,45.59,34.7,75.4,2.8,2181000,771.0
2026-03-26,Jalandhar,Dengue,40,5,171,23.39,31.9,75.9,2.7,2181000,863.6
2026-03-27,Jalandhar,Dengue,33,4,140,23.57,31.4,82.5,0.0,2181000,1409.6
2026-03-28,Jalandhar,Dengue,33,6,112,29.46,27.9,71.8,6.3,2181000,867.5
2026-03-29,Jalandhar,Dengue,31,4,97,31.96,30.5,79.7,8.8,2181000,778.7
2026-03-30,Jalandhar,Dengue,30,3,69,43.48,32.4,83.6,3.2,2181000,1510.7
2026-03-31,Jalandhar,Dengue,30,5,115,26.09,29.9,79.0,4.2,2181000,1084.2
2026-04-01,Jalandhar,Dengue,30,7,148,20.27,29.8,71.7,4.4,2181000,980.3
2026-04-02,Jalandhar,Dengue,28,3,88,31.82,31.5,81.7,5.9,2181000,982.0
2026-04-03,Jalandhar,Dengue,25,6,109,22.94,27.7,76.2,1.3,2181000,1205.8
2026-04-04,Jalandhar,Dengue,29,4,134,21.64,31.8,75.4,3.7,2181000,2001.0
2026-04-05,Jalandhar,Dengue,23,3,76,30.26,30.6,72.6,6.5,2181000,2084.4
2026-04-06,Jalandhar,Dengue,33,3,71,46.48,31.0,76.3,4.1,2181000,1020.0
2026-04-07,Jalandhar,Dengue,35,8,76,46.05,28.6,84.8,8.5,2181000,1783.3
2026-04-08,Jalandhar,Dengue,29,4,106,27.36,30.9,84.3,4.3,2181000,1594.7
2026-04-09,Jalandhar,Dengue,22,2,96,22.92,30.3,75.7,3.7,2181000,1066.9
2026-04-10,Jalandhar,Dengue,31,4,96,32.29,29.8,81.8,7.1,2181000,2423.2
2026-04-11,Jalandhar,Dengue,32,5,80,40.0,32.9,80.1,3.4,2181000,966.5
2026-04-12,Jalandhar,Dengue,36,3,125,28.8,28.0,71.8,4.6,2181000,2212.0
2026-04-13,Jalandhar,Dengue,23,2,101,22.77,29.5,77.7,6.2,2181000,769.1
2026-04-14,Jalandhar,Dengue,30,5,108,27.78,28.5,80.5,4.5,2181000,1204.6
2026-04-15,Jalandhar,Dengue,27,3,109,24.77,25.1,76.3,6.7,2181000,1390.6
2026-04-16,Jalandhar,Dengue,27,6,101,26.73,30.4,76.0,5.0,2181000,1547.8
2026-04-17,Jalandhar,Dengue,27,3,75,36.0,32.0,71.1,4.3,2181000,1694.9
2026-04-18,Jalandhar,Dengue,26,6,110,23.64,28.0,74.2,3.0,2181000,859.6
2026-04-19,Jalandhar,Dengue,31,6,144,21.53,25.4,72.3,8.7,2181000,767.4
2026-04-20,Jalandhar,Dengue,29,4,90,32.22,27.4,67.6,4.9,2181000,2461.4
2026-04-21,Jalandhar,Dengue,27,2,84,32.14,29.6,73.2,4.7,2181000,1848.6
2026-04-22,Jalandhar,Dengue,27,5,65,41.54,29.0,72.8,0.0,2181000,1591.2
2026-04-23,Jalandhar,Dengue,38,8,184,20.65,24.7,75.7,4.6,2181000,2067.7
2026-04-24,Jalandhar,Dengue,27,5,93,29.03,25.1,68.4,5.9,2181000,1099.8
2026-04-25,Jalandhar,Dengue,35,4,140,25.0,27.6,70.4,5.8,2181000,1367.2
2026-04-26,Jalandhar,Dengue,25,5,50,50.0,25.7,88.5,9.2,2181000,764.2
2026-04-27,Jalandhar,Dengue,33,7,83,39.76,30.9,73.9,4.4,2181000,1896.2
2026-04-28,Jalandhar,Dengue,32,5,95,33.68,28.7,74.9,5.6,2181000,737.8
2026-04-29,Jalandhar,Dengue,31,4,151,20.53,29.1,68.6,11.7,2181000,1059.9
2026-04-30,Jalandhar,Dengue,29,2,58,50.0,30.0,75.4,5.9,2181000,1186.0
2026-05-01,Jalandhar,Dengue,25,3,53,47.17,26.2,64.7,4.7,2181000,1418.7
2026-05-02,Jalandhar,Dengue,27,3,89,30.34,26.7,64.9,10.4,2181000,845.4
2026-05-03,Jalandhar,Dengue,31,7,104,29.81,29.9,72.0,2.0,2181000,1727.7
2026-05-04,Jalandhar,Dengue,34,5,150,22.67,25.5,76.7,5.4,2181000,1045.6
2026-05-05,Jalandhar,Dengue,31,6,147,21.09,24.0,70.0,3.4,2181000,1923.7
2026-05-06,Jalandhar,Dengue,34,6,145,23.45,28.6,72.8,4.9,2181000,822.9
2025-11-08,Jalandhar,Influenza,22,4,48,45.83,24.9,49.2,0.0,2181000,1748.7
2025-11-09,Jalandhar,Influenza,23,3,51,45.1,26.2,42.3,0.0,2181000,868.0
2025-11-10,Jalandhar,Influenza,20,4,85,23.53,25.5,47.0,0.0,2181000,825.7
2025-11-11,Jalandhar,Influenza,23,3,87,26.44,27.6,52.0,0.0,2181000,940.8
2025-11-12,Jalandhar,Influenza,24,3,81,29.63,27.6,50.0,0.0,2181000,815.0
2025-11-13,Jalandhar,Influenza,23,4,68,33.82,25.0,52.3,0.0,2181000,1186.3
2025-11-14,Jalandhar,Influenza,19,4,85,22.35,25.4,46.4,0.0,2181000,794.7
2025-11-15,Jalandhar,Influenza,21,4,84,25.0,25.8,54.8,0.0,2181000,1652.8
2025-11-16,Jalandhar,Influenza,24,3,113,21.24,26.6,40.8,0.0,2181000,1231.5
2025-11-17,Jalandhar,Influenza,18,2,70,25.71,26.9,53.4,0.0,2181000,757.7
2025-11-18,Jalandhar,Influenza,24,5,82,29.27,26.5,48.3,0.0,2181000,2119.9
2025-11-19,Jalandhar,Influenza,23,5,84,27.38,28.3,58.6,0.0,2181000,1066.7
2025-11-20,Jalandhar,Influenza,22,2,60,36.67,28.4,45.5,0.0,2181000,1765.6
2025-11-21,Jalandhar,Influenza,30,4,135,22.22,31.8,58.9,0.0,2181000,1180.4
2025-11-22,Jalandhar,Influenza,25,4,113,22.12,27.3,55.9,0.0,2181000,759.0
2025-11-23,Jalandhar,Influenza,25,5,118,21.19,24.7,65.9,0.0,2181000,1218.9
2025-11-24,Jalandhar,Influenza,29,6,116,25.0,26.3,53.1,0.0,2181000,982.2
2025-11-25,Jalandhar,Influenza,27,6,97,27.84,26.7,55.9,0.0,2181000,923.3
2025-11-26,Jalandhar,Influenza,27,5,72,37.5,28.4,53.2,0.0,2181000,740.4
2025-11-27,Jalandhar,Influenza,30,7,69,43.48,27.9,57.8,0.0,2181000,1150.9
2025-11-28,Jalandhar,Influenza,26,5,128,20.31,24.7,52.8,0.0,2181000,848.6
2025-11-29,Jalandhar,Influenza,17,1,82,20.73,27.8,61.6,0.0,2181000,1953.7
2025-11-30,Jalandhar,Influenza,21,3,48,43.75,28.0,58.8,0.0,2181000,765.1
2025-12-01,Jalandhar,Influenza,25,3,65,38.46,32.2,55.9,4.5,2181000,1094.0
2025-12-02,Jalandhar,Influenza,30,3,90,33.33,24.9,52.3,0.7,2181000,1278.5
2025-12-03,Jalandhar,Influenza,26,2,108,24.07,28.8,56.7,0.0,2181000,1234.8
2025-12-04,Jalandhar,Influenza,29,4,91,31.87,26.9,60.6,2.5,2181000,902.6
2025-12-05,Jalandhar,Influenza,27,3,97,27.84,29.9,62.2,0.0,2181000,1835.2
2025-12-06,Jalandhar,Influenza,28,4,71,39.44,26.8,63.9,0.0,2181000,981.1
2025-12-07,Jalandhar,Influenza,27,3,80,33.75,27.8,56.7,0.0,2181000,1652.6
2025-12-08,Jalandhar,Influenza,33,6,104,31.73,29.9,64.5,0.0,2181000,1409.6
2025-12-09,Jalandhar,Influenza,24,3,77,31.17,32.5,69.1,0.0,2181000,999.0
2025-12-10,Jalandhar,Influenza,26,5,70,37.14,28.8,57.6,0.0,2181000,1034.7
2025-12-11,Jalandhar,Influenza,27,3,105,25.71,30.0,62.5,0.0,2181000,893.0
2025-12-12,Jalandhar,Influenza,27,4,97,27.84,30.9,64.4,0.0,2181000,1326.9
2025-12-13,Jalandhar,Influenza,18,2,36,50.0,32.3,65.9,0.0,2181000,1070.5
2025-12-14,Jalandhar,Influenza,31,7,95,32.63,30.8,65.0,0.0,2181000,1588.4
2025-12-15,Jalandhar,Influenza,26,5,71,36.62,30.3,67.4,0.0,2181000,1246.0
2025-12-16,Jalandhar,Influenza,33,5,74,44.59,31.3,59.6,0.0,2181000,1752.8
2025-12-17,Jalandhar,Influenza,27,2,102,26.47,31.1,57.0,0.2,2181000,1113.7
2025-12-18,Jalandhar,Influenza,32,3,88,36.36,33.5,63.7,0.0,2181000,1473.1
2025-12-19,Jalandhar,Influenza,16,2,78,20.51,29.2,65.8,0.0,2181000,2423.0
2025-12-20,Jalandhar,Influenza,33,5,153,21.57,31.8,67.0,0.0,2181000,787.1
2025-12-21,Jalandhar,Influenza,27,4,106,25.47,30.3,61.3,1.4,2181000,925.0
2025-12-22,Jalandhar,Influenza,27,5,113,23.89,32.5,72.1,0.0,2181000,1399.0
2025-12-23,Jalandhar,Influenza,23,4,93,24.73,29.6,69.3,1.2,2181000,1566.0
2025-12-24,Jalandhar,Influenza,31,6,136,22.79,29.7,76.0,0.0,2181000,1589.9
2025-12-25,Jalandhar,Influenza,32,6,101,31.68,34.3,59.4,2.2,2181000,1307.0
2025-12-26,Jalandhar,Influenza,29,6,129,22.48,31.0,63.7,0.0,2181000,811.8
2025-12-27,Jalandhar,Influenza,29,2,126,23.02,32.1,70.6,0.0,2181000,2261.2
2025-12-28,Jalandhar,Influenza,28,6,70,40.0,31.0,70.8,0.0,2181000,934.4
2025-12-29,Jalandhar,Influenza,31,4,114,27.19,30.1,66.7,0.0,2181000,1528.5
2025-12-30,Jalandhar,Influenza,20,3,62,32.26,35.1,65.1,0.0,2181000,859.4
2025-12-31,Jalandhar,Influenza,23,5,81,28.4,32.8,65.1,4.0,2181000,734.1
2026-01-01,Jalandhar,Influenza,27,4,81,33.33,32.3,62.3,0.0,2181000,2038.8
2026-01-02,Jalandhar,Influenza,24,4,78,30.77,34.4,66.6,2.8,2181000,1645.0
2026-01-03,Jalandhar,Influenza,26,3,120,21.67,35.7,59.9,0.0,2181000,1233.1
2026-01-04,Jalandhar,Influenza,33,5,157,21.02,33.0,80.7,0.1,2181000,915.1
2026-01-05,Jalandhar,Influenza,36,7,119,30.25,34.5,71.6,6.3,2181000,949.7
2026-01-06,Jalandhar,Influenza,26,4,103,25.24,34.9,76.3,0.0,2181000,994.0
2026-01-07,Jalandhar,Influenza,27,4,106,25.47,36.5,62.3,4.7,2181000,1126.1
2026-01-08,Jalandhar,Influenza,24,2,117,20.51,31.9,70.1,0.0,2181000,756.5
2026-01-09,Jalandhar,Influenza,29,5,58,50.0,36.1,63.5,4.2,2181000,879.8
2026-01-10,Jalandhar,Influenza,31,7,89,34.83,34.0,79.2,7.5,2181000,1440.4
2026-01-11,Jalandhar,Influenza,29,5,115,25.22,33.0,72.5,6.1,2181000,839.1
2026-01-12,Jalandhar,Influenza,25,2,77,32.47,36.1,69.5,0.0,2181000,1333.3
2026-01-13,Jalandhar,Influenza,25,2,63,39.68,35.2,77.1,6.4,2181000,1000.8
2026-01-14,Jalandhar,Influenza,26,5,127,20.47,36.6,75.1,5.3,2181000,1712.9
2026-01-15,Jalandhar,Influenza,30,5,80,37.5,38.5,77.7,0.0,2181000,2410.6
2026-01-16,Jalandhar,Influenza,25,2,121,20.66,30.6,76.5,0.0,2181000,1049.3
2026-01-17,Jalandhar,Influenza,33,6,114,28.95,33.7,79.1,0.7,2181000,903.8
2026-01-18,Jalandhar,Influenza,24,4,54,44.44,31.1,75.4,1.9,2181000,1305.7
2026-01-19,Jalandhar,Influenza,26,5,102,25.49,37.1,73.5,0.4,2181000,1516.8
2026-01-20,Jalandhar,Influenza,29,7,89,32.58,34.5,79.6,2.4,2181000,1966.2
2026-01-21,Jalandhar,Influenza,31,3,82,37.8,34.4,72.4,9.6,2181000,2552.4
2026-01-22,Jalandhar,Influenza,33,4,81,40.74,33.4,76.1,2.3,2181000,1000.1
2026-01-23,Jalandhar,Influenza,21,3,104,20.19,35.2,76.9,4.4,2181000,891.1
2026-01-24,Jalandhar,Influenza,34,3,108,31.48,32.2,83.9,0.0,2181000,766.1
2026-01-25,Jalandhar,Influenza,32,4,92,34.78,33.3,75.8,0.5,2181000,1053.7
2026-01-26,Jalandhar,Influenza,34,7,85,40.0,33.6,90.1,0.0,2181000,864.9
2026-01-27,Jalandhar,Influenza,28,3,127,22.05,37.3,80.8,7.9,2181000,2365.0
2026-01-28,Jalandhar,Influenza,30,7,147,20.41,35.3,69.8,0.9,2181000,1022.5
2026-01-29,Jalandhar,Influenza,20,4,97,20.62,38.3,74.9,1.6,2181000,768.1
2026-01-30,Jalandhar,Influenza,21,3,65,32.31,33.2,72.0,0.4,2181000,1007.2
2026-01-31,Jalandhar,Influenza,34,3,94,36.17,36.5,80.4,9.4,2181000,989.4
2026-02-01,Jalandhar,Influenza,35,6,165,21.21,41.1,76.4,2.5,2181000,859.4
2026-02-02,Jalandhar,Influenza,30,3,131,22.9,34.8,77.1,5.8,2181000,1813.7
2026-02-03,Jalandhar,Influenza,23,4,89,25.84,35.9,82.7,1.9,2181000,1253.5
2026-02-04,Jalandhar,Influenza,29,6,73,39.73,35.1,81.5,0.1,2181000,1111.4
2026-02-05,Jalandhar,Influenza,30,6,110,27.27,33.8,80.1,0.0,2181000,812.9
2026-02-06,Jalandhar,Influenza,37,5,145,25.52,35.6,81.0,3.6,2181000,779.4
2026-02-07,Jalandhar,Influenza,20,2,69,28.99,31.5,73.5,0.0,2181000,1155.5
2026-02-08,Jalandhar,Influenza,31,7,116,26.72,31.4,83.3,5.4,2181000,2440.4
2026-02-09,Jalandhar,Influenza,28,2,131,21.37,33.2,75.6,2.0,2181000,1096.2
2026-02-10,Jalandhar,Influenza,30,7,99,30.3,36.7,80.5,3.7,2181000,754.5
2026-02-11,Jalandhar,Influenza,34,8,106,32.08,34.3,78.8,6.3,2181000,1045.1
2026-02-12,Jalandhar,Influenza,32,5,83,38.55,35.0,74.5,1.4,2181000,2046.9
2026-02-13,Jalandhar,Influenza,30,3,109,27.52,33.3,78.4,1.7,2181000,1038.0
2026-02-14,Jalandhar,Influenza,33,3,124,26.61,35.1,76.3,4.6,2181000,957.0
2026-02-15,Jalandhar,Influenza,34,7,135,25.19,36.0,82.2,7.4,2181000,1433.9
2026-02-16,Jalandhar,Influenza,30,7,121,24.79,36.5,77.4,3.3,2181000,2490.9
2026-02-17,Jalandhar,Influenza,27,3,88,30.68,33.8,82.9,0.0,2181000,1335.4
2026-02-18,Jalandhar,Influenza,26,5,104,25.0,37.1,81.3,0.4,2181000,783.8
2026-02-19,Jalandhar,Influenza,25,3,69,36.23,39.5,81.0,2.9,2181000,1142.5
2026-02-20,Jalandhar,Influenza,40,6,196,20.41,35.9,82.9,6.5,2181000,1073.1
2026-02-21,Jalandhar,Influenza,40,4,179,22.35,33.1,75.4,5.0,2181000,928.5
2026-02-22,Jalandhar,Influenza,28,6,79,35.44,33.6,80.3,5.3,2181000,1903.9
2026-02-23,Jalandhar,Influenza,28,6,59,47.46,30.5,75.8,1.9,2181000,753.1
2026-02-24,Jalandhar,Influenza,26,3,126,20.63,35.5,80.3,0.0,2181000,835.7
2026-02-25,Jalandhar,Influenza,33,5,157,21.02,32.6,81.9,6.5,2181000,1868.3
2026-02-26,Jalandhar,Influenza,35,5,87,40.23,34.1,79.1,5.3,2181000,2455.2
2026-02-27,Jalandhar,Influenza,25,5,88,28.41,34.1,73.5,1.4,2181000,907.1
2026-02-28,Jalandhar,Influenza,29,3,133,21.8,34.2,78.0,0.0,2181000,760.8
2026-03-01,Jalandhar,Influenza,29,7,98,29.59,33.9,76.7,4.6,2181000,1883.3
2026-03-02,Jalandhar,Influenza,32,6,135,23.7,34.7,79.0,4.6,2181000,966.8
2026-03-03,Jalandhar,Influenza,30,6,102,29.41,35.2,84.5,0.0,2181000,1505.7
2026-03-04,Jalandhar,Influenza,32,7,73,43.84,35.4,84.7,0.4,2181000,972.1
2026-03-05,Jalandhar,Influenza,24,5,117,20.51,32.9,85.8,1.0,2181000,2283.8
2026-03-06,Jalandhar,Influenza,25,3,90,27.78,39.0,72.4,3.5,2181000,967.3
2026-03-07,Jalandhar,Influenza,48,11,160,30.0,32.4,82.1,6.0,2181000,788.3
2026-03-08,Jalandhar,Influenza,45,9,215,20.93,33.4,85.4,6.2,2181000,854.2
2026-03-09,Jalandhar,Influenza,49,10,205,23.9,31.9,81.3,2.5,2181000,1527.3
2026-03-10,Jalandhar,Influenza,53,11,211,25.12,33.1,70.7,6.9,2181000,1439.9
2026-03-11,Jalandhar,Influenza,59,10,265,22.26,27.9,84.2,7.2,2181000,2114.4
2026-03-12,Jalandhar,Influenza,72,14,162,44.44,34.0,93.1,0.0,2181000,1058.1
2026-03-13,Jalandhar,Influenza,79,14,179,44.13,35.0,80.7,1.1,2181000,1747.1
2026-03-14,Jalandhar,Influenza,75,17,311,24.12,33.3,77.4,4.3,2181000,2247.7
2026-03-15,Jalandhar,Influenza,113,20,550,20.55,34.6,74.4,5.4,2181000,892.1
2026-03-16,Jalandhar,Influenza,118,17,437,27.0,32.3,84.7,10.9,2181000,1651.5
2026-03-17,Jalandhar,Influenza,113,19,443,25.51,32.3,74.8,5.7,2181000,2124.3
2026-03-18,Jalandhar,Influenza,127,17,455,27.91,33.2,84.2,6.6,2181000,748.7
2026-03-19,Jalandhar,Influenza,135,20,284,47.54,33.3,76.7,2.2,2181000,829.5
2026-03-20,Jalandhar,Influenza,121,25,505,23.96,33.4,84.7,2.9,2181000,776.8
2026-03-21,Jalandhar,Influenza,152,24,715,21.26,34.1,82.3,6.9,2181000,977.1
2026-03-22,Jalandhar,Influenza,92,13,245,37.55,30.9,78.6,5.9,2181000,1112.6
2026-03-23,Jalandhar,Influenza,114,13,339,33.63,33.2,77.0,12.9,2181000,1281.3
2026-03-24,Jalandhar,Influenza,97,13,481,20.17,33.4,82.7,6.5,2181000,753.5
2026-03-25,Jalandhar,Influenza,131,26,638,20.53,35.6,82.1,6.8,2181000,1032.6
2026-03-26,Jalandhar,Influenza,123,16,382,32.2,33.9,81.1,8.5,2181000,1940.3
2026-03-27,Jalandhar,Influenza,118,26,453,26.05,25.6,81.1,3.0,2181000,934.7
2026-03-28,Jalandhar,Influenza,118,27,553,21.34,32.5,69.9,8.4,2181000,742.8
2026-03-29,Jalandhar,Influenza,80,8,205,39.02,30.5,82.7,0.4,2181000,2696.1
2026-03-30,Jalandhar,Influenza,68,15,334,20.36,30.3,87.0,8.2,2181000,985.8
2026-03-31,Jalandhar,Influenza,62,10,308,20.13,27.5,76.8,2.9,2181000,2719.9
2026-04-01,Jalandhar,Influenza,74,12,180,41.11,30.1,75.9,2.3,2181000,1289.8
2026-04-02,Jalandhar,Influenza,54,9,225,24.0,31.2,73.6,5.3,2181000,1267.5
2026-04-03,Jalandhar,Influenza,70,11,295,23.73,29.3,77.0,10.3,2181000,828.8
2026-04-04,Jalandhar,Influenza,45,9,141,31.91,29.5,80.2,2.9,2181000,1998.2
2026-04-05,Jalandhar,Influenza,39,7,186,20.97,31.2,82.9,4.2,2181000,1032.7
